Tipo de alojamiento;Codigo_CA;Comunidad;Residencia: Nivel 2;Año;Mes;Total;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en España;2021;7;202996;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en España;2021;6;104946;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en España;2021;5;53731;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en España;2021;4;22616;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en España;2021;3;20525;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en España;2021;2;14241;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en España;2021;1;14461;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;12;6711;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;11;9853;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;10;22129;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;9;27110;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;8;24660;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;7;23260;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;6;10550;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;5;3754;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;4;1423;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;3;1531;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;2;752;;
Encuesta de Ocupación Hotelera;3;Asturias, Principado de;Residentes en el Extranjero;2021;1;949;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;12;57392;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;11;88317;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;10;761539;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;9;1004077;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;8;1176822;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;7;1055103;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;6;587951;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;5;220486;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;4;73347;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;3;31237;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;2;14724;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;;2021;1;11383;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;12;27267;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;11;33690;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;10;141008;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;9;181723;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;8;281919;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;7;217216;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;6;172410;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;5;59370;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;4;26370;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;3;15381;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;2;10810;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2021;1;8309;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;12;30125;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;11;54627;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;10;620531;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;9;822354;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;8;894903;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;7;837887;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;6;415541;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;5;161116;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;4;46977;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;3;15856;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;2;3913;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2021;1;3074;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;12;660625;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;11;721972;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;10;827875;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;9;628768;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;8;711980;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;7;525873;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;6;306707;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;5;212378;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;4;154748;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;3;134020;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;2;96580;;
Encuesta de Ocupación Hotelera;5;Canarias;;2021;1;88763;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;12;152601;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;11;137300;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;10;203276;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;9;239853;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;8;345026;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;7;270840;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;6;171972;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;5;125072;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;4;89041;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;3;78546;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;2;57444;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2021;1;41927;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;12;508024;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;11;584672;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;10;624599;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;9;388915;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;8;366953;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;7;255033;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;6;134735;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;5;87306;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;4;65707;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;3;55474;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;2;39136;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2021;1;46836;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;12;43377;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;11;54137;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;10;103960;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;9;142474;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;8;198935;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;7;161722;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;6;94305;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;5;40479;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;4;17641;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;3;18049;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;2;17753;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2021;1;14977;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;12;36811;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;11;45734;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;10;83428;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;9;114827;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;8;174182;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;7;140488;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;6;84606;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;5;36882;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;4;15971;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;3;16481;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;2;16225;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2021;1;13683;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;12;6565;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;11;8404;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;10;20532;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;9;27647;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;8;24753;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;7;21235;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;6;9699;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;5;3597;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;4;1670;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;3;1569;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;2;1528;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2021;1;1293;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;12;250225;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;11;302223;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;10;442155;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;9;425404;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;8;576006;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;7;407641;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;6;268861;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;5;176250;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;4;100349;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;3;94063;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;2;57808;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2021;1;49935;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;12;217558;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;11;258071;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;10;363052;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;9;344404;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;8;493819;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;7;343412;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;6;237600;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;5;158067;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;4;93128;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;3;85935;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;2;52609;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2021;1;43678;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;12;32667;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;11;44151;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;10;79103;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;9;80999;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;8;82187;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;7;64229;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;6;31261;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;5;18183;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;4;7222;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;3;8128;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;2;5199;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2021;1;6257;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;12;137761;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;11;154226;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;10;203114;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;9;181938;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;8;214857;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;7;173478;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;6;143038;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;5;108777;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;4;71842;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;3;66417;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;2;43803;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2021;1;34186;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;12;122872;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;11;136040;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;10;178467;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;9;159374;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;8;192181;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;7;155258;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;6;131298;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;5;100475;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;4;66882;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;3;62521;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;2;40439;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2021;1;31000;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;12;14889;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;11;18187;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;10;24647;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;9;22563;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;8;22676;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;7;18220;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;6;11740;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;5;8302;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;4;4960;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;3;3896;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;2;3364;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2021;1;3186;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;12;841910;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;11;834732;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;10;1311261;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;9;1305876;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;8;1904001;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;7;1487801;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;6;994986;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;5;577768;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;4;309920;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;3;296395;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;2;191853;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2021;1;181552;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;12;470437;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;11;376172;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;10;616028;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;9;683065;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;8;1061335;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;7;903715;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;6;688603;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;5;397715;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;4;228473;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;3;232499;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;2;147387;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2021;1;135040;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2021;12;371473;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2021;11;458560;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2021;10;695232;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2021;9;622811;;
